text,first_frame
113J4 Krastymel (KaiSa) esta caminho,43500
1Jb Grevthar (Atri) eta caminno,43500
14+02 0l 04 (Zed) siralza que haa inimizos desaparecidos,43500
148 Krastymel (KarSa}: Nidalee Flash,43500
148 MIREU BURDOL FAN (Aatrox) eta caminho,43500
[52 Damage (Poppy}: Nidalec Flash,43500
152 Dange (Poppy}: Nidalee Flash,43500
154 Krastymel (KaiSa) comprou Scritincla de Cortrole,43500
pode conjurar isto no,43500
73 113 95 30 3.49 3.42 0.7,43500
logitech 7 0.82 X15 1395/1547 0.6,43500
Io Weo OETE AAn JLO,43500
73 113 10 60 3.44 337,43800
logitech ( 7 7 0.82 X15 2][,43800
1398/1547 9.6,43800
Co Icd Eann JlO,43800
+250,44100
13J4 Krastymel (KaiSa) esta caminho,44100
1Jb Grevttar (Atri) esta caminno,44100
1402 0/ 04 (Zed) sinaliza que ha Imgo5 desaparecidos,44100
148 Krastymel (Karsa}: NNidalee Flash,44100
48 MIREU BURDOL FAN (Aatrox) esta caminho,44100
152 Damage (Poppy} Niblhke Flash,44100
152 Damage (Poppy} Nidale Flash,44100
154 Krastymel (Kaisa) comprou Sertincla de Cortrole,44100
1202 Grevthar (Afri) eta a caminho,44100
73 113 60 1.17 100 3.39 3332 205,44100
cnw9 kaspersky 7 0.82 X15 ]],44100
1426/1547,44100
Cor Icd icaann Snnnn,44100
11J6 Grevthar (Ahri) eta caminho,44400
14020l 04 (Zed) siraliza que inimigos desaparecidos,44400
1.48 Krastymel (KaiSa} Nidalce Flash,44400
148 MIREU BURDOL FAN (Aatrox) esta caminto,44400
1.52 Damage (Poppit Nidalee Flash,44400
154 Krastymel (KaiSa) comprou Sertinel de Cortrole,44400
1202 Grevthar (Ahri) esta caminho,44400
1220 Damage (Poppy) esta caminho,44400
73 113 Ju 1.12 100 3.34 3.27 200,44400
cie9) kaspersky 7 0.82 X15,44400
1432/1547,44400
Co IcC ETN AA Inen,44400
MIREU BURDOlsaage,44700
[.48 MIREU BURDOL FAN (Aatrox) esta caminho,44700
152 Damage (Poppyk NNidalee Flash,44700
152 Damage (Poppy}: INipalee Flash,44700
54 Krastymel (KarSa) comprou Seritinela de Cortrole,44700
1202 Grevthar (Atri) eta caminho,44700
1220 Damage (Poton Eta caminfo,44700
122402 0l 04 ZZed EEa caminto,44700
1225 02 0l 04 (Zed) esta caminto,44700
1227 02 0l 04 (Zed ES caminho,44700
73 113 95 60 00 3.29 3.22 1.55,44700
1.07,44700
noping 7 0.82 X 25 1439/1547,44700
Io IcC Wtannnn IliC Cnn,44700
M52 Damage (Poppy}: (Nidalee Flash,45000
1.52 Damage (Poppyt NNidalee Flash,45000
154 Krastyuel (Kai Sa) comprou Sertincla de Cortrole,45000
1202 Grevthar (Atri) eta a caminho,45000
1220 Damage (Poppy) En caminho,45000
122402 0l 04 (Zed) esta a caminho,45000
1225 02 0l 04 IsuEE Ecmnz,45000
1227 02 0l 04 (Zedjesta a caninkol,45000
12J0 02 0l 04 (Zed gta a caminho,45000
73 113 60 1.02 00 3.24 3.17 1.50,45000
noping 7 0.82 X 25 1445/1547 3,45000
Co Icd Tereaeaen Od4,45000
73 113 30 57 00 3:19 3.12 1.45,45300
(09 FLRY 7 0.82 X 25 [[[,45300
1452/1547,45300
Cor Le Aeeenaeant,45300
+140140,45600
144,45600
152 Damage (Poppy}: |ipalee Fash 393,45600
154 Krastymel (KarSa) comprou Seritincla de Controle,45600
1202 Grevthar (Afri) esta a caminho 1220 Damage (Foppy) esta caminho VAS Askadan,45600
122402 0l 04 (Zed) eta caminto,45600
1225 02 0l 04 (Zed) eta caminno,45600
1227 02 0l 04 (Zed) eta caminho,45600
12J0 02 0l 04 (Zedj esta caminho,45600
1244 Kalng Spree de Aoned (Pancheon)!,45600
73 113 95 30 60 0 3:14 3.07 1.40,45600
52,45600
(09 FLRY 7 0.82 X 25 2],45600
1412/1550 1.3,45600
Co Icd FeeaEenaannt,45600
1245 MIREU BURDOL FAN (Aatrox} Aatrox - Ressurgira em 22s,45900
1245 Damage (Poppyl Aatrox - Ressurgira em 225,45900
1245 MIREU BURDOL FAN (Aatrox} Aatrox - Ressurgira em 225,45900
1245 Damage (Poppy} Aatrox - Ressurgira em 22s,45900
1245 MIREU BURDOL FAN (Aatrox} Aatrox  Ressurgira em 22s,45900
1245 MIREU BURDOL FAN (Aatrox} Aatrox - Ressurgira em 22s polo capalot,45900
1245 MREU BURDOL FAN (Aatrox} Aatrox - Ressurgira em 22s 1245 MIREU BURDOL FAN (Aatrox} Aatrox - Ressurgira €m 22s 10,45900
1245 MIREU BURDOL FAN (Aatrox} Aatrox - Ressurgira cm 22s,45900
pode conjurar isto no mome,45900
73 113 30 60 00 3.09 3;02  1.35,45900
47,45900
cie9) Kalunga 7 0.82 X 25,45900
1158/1550 +11.5,45900
Co Icd JCETAannt Maal It,45900
1245 Damage (Poppy} Aatrox - Ressurgira c22;,46200
1245 Damage (Poppy}: Aatrox - Ressurgira em 22s,46200
1245 MIREU BURDOL FAN (Aatrox}: Aatrox Ressurgira em 225,46200
1245 MIREU BURDOL FAN (Aatrox) Aatrox - Ressurgira em 22s,46200
1245 MIREU BURDOL FAN (Aatrox} Lattor Ressurgira cm2,46200
1249 02 0l 04 (Zed) siralza que inimigos deraparecidos,46200
73 113 60 42 I 3.04 257 1.30,46200
(1e09) Kalunga % 0.82 X 25 3][,46200
1211/1550 +11.3,46200
Co IcC Laennaannt Enn,46200
1245 MIREU BURDOL FAN (Aatrox}: Aatrox - Ressurgira em 225,46500
1245 MIREU BURDOL FAN (Aatrox}: Aatrox - Ressurgira em 22s,46500
1245 MIREU BURDOL FAN (Aatrox} Aatrox - Ressurgira Em 225,46500
1245 MIREU BURDOL FAN (Aatrox}: Aatrox - Ressurgira €m 225,46500
1245 MIREU BURDOL FAN (Aatrox} Aatrox Ressurgira em 225 Grevthar,46500
1249 02 0l 04 (Zed) sialza que ha inimigos desaparecidos,46500
1254 Damage (Poppy) Bu caminho,46500
1258 Grevthar (Ahri) eta caminfo,46500
1259 Grevthar (Akri): Espere por R - J7s,46500
73 113 37 UU 2.59 2.52 1.25,46500
logitech (7 Z 0.82 X 25 1263/1550 +9.6,46500
Co IcC Lanenananny Inn,46500
+21,46800
1245 MIREU BURDOL FAN (Aatrox} Aatrox - Ressurgira em 22s 1245 MIREU BURDOL FAN (Aatrox} Lattor Ressurgira em 22s 14,46800
1249 02 0l 04 (Zed) sinaliza que ha inimigos desaparecidos,46800
1254 Damage (Poppy) esta a caminto,46800
1258 Grevthar (Atri) eta caminbo,46800
1259 Grevthar (Atri}: Espere por R - J7s 210 136,46800
1J0} 02 0l 04 (Zed) sializa que ha inimigos desaparecidos,46800
73 113 95 30 60 00 254 2.47 1.20,46800
32,46800
9 49 0 39,46800
logitech ( 7 7 0.82 X25 3],46800
1276/1550 +1.3,46800
Co Aco Aaneeaann Ioc,46800
Grevthar VAS Askadan,47100
1245 MIREU BURDOL FAN (Aatrox] Aatrox - Ressurgira €m 225 96,47100
1245 MIREU BURDOL FAN (Aatrox} 4attor Ressurgira em 22s,47100
1245 MIREU BURDOL FAN (Aatrox}: Aatrox - Ressurgira em 22s 338,47100
"1254 Damage' (Popph)"" Eta a caminfo",47100
1258 Grevthar (Afri) esta caminho,47100
1259 Grevthar (Atri}: Espere por R - J7s,47100
1J03 02 0[ 04 (Zed) sializa que ha inimigos desaparecidos,47100
76 113 95 30 60 UU 249 2.42 1:15,47100
27,47100
54 40,47100
'kaspersky 7 0.84 X25 2[,47100
1421/1661 +1.4,47100
Co IcC Tenann Te Edc,47100
76 113 30 60 00 244 237 1:10,47400
22,47400
54 0 40,47400
cie9) kaspersky % 0.84 X25 4[,47400
023/1661] +4.3,47400
Co IcC TEnna Man Ft,47400
Krastymel,47700
1254 Damage (Poppy) Esta a caminto,47700
1258 Grevthar (Atri) esta caminfo,47700
1259 Grevthar (Akri}: Espere por R - J7s,47700
[J0} 02 0l 04 (Zed) sialza que ha inimigos desaparecidos,47700
13[4 Krastymel (KaiSa) sinaliza que ha inimigos desaparecidos,47700
13.1402 0l 04 (Zed) esta a caminho,47700
13.15 02 0l 04 (Zed) rink que ta ivgos € deraparecidos,47700
11[6 02 0l 04 (Zedj eta caminfo,47700
1J.17 Aoned (Faneheon eta enfurecidoia)l,47700
,47700
0 AEMIA Nivel 4,47700
4/0/2 14.992 pts,47700
ABATE POR Aloned,47700
76 113 95 30 60 VU 239 232 1.05,47700
54 40 0,47700
noping 7 0.84 X15 0/1661,47700
or IcC Vnn A,47700
1258 Grevthar (Ahri) eta caminho,48000
1259 Grevthar (Ahri} Espere por R - J7s,48000
1J03 02 0l 04 (Zed) Nek que ha inimigos desaparecidos,48000
13.14 Krastymel (KaiSa) sinaliza que ha inimigos desaparecidos,48000
13./402 0l 04 (Zed) eta a caminho,48000
13/5 02 0/ 04 (Zed) sinaliza que ha inimigos desaparecidos,48000
13./6 02 0l 04 (Zed) eta caminto,48000
1117 Alred (Pantheon) esta enfurecidola)l,48000
Voce PEdiu desculpas a :ua equipe;,48000
QU,48000
0 AZMIA Nivel 4,48000
ARATEDOR Aloned,48000
76 113 95 30 60 0 234 227 60,48000
0 54 40 3,48000
noping 7 0.84 X15 [[,48000
0/1661,48000
Co Icd Vn Tont,48000
0) m 4 ; W,48300
Gratis   Gratis Gratis,48300
500 500 500,48300
BASICO 1200 850,48300
1258 Grevthar (Alri) &t araminto,48300
1259 Grevthar (Alri; Expere por R - J7s [J0} 02 0l 04 (Zed)sialza que ha inimigos desaparecidos 700 800 Poder de Habilidade ITEM INDISPONIVEL,48300
13[4 Krastymel (Kai Sa) sinalza que ha inimigos desaparecidos,48300
13.1+02 0l 04 (Zed eta a camirto 1315 02 0l 04 (Zed) sialza que ha inimigos desaparecidos OUU OuU 050 90o 900 900 900 1100 1100 1200 Malevolencia,48300
13.[6 02 0l 04 (Zed) eta caminho,48300
1117 Alned (Pancheon)eta enfurecidbla)l Yoce Pedv desculpas a :a equipe: 600 950 800 1300,48300
1300 1300 1600 1600 85 de Poder de Habilidade,48300
900 600 2 LENDARIO 15 de Aceleracao de Habilidade,48300
Escarnio,48300
1500 2600 2600 2600 2700 2800 2850 2850 2900 Recebe 20 de Aceleracao de Habilidade da,48300
Ultimate.,48300
VENDER DESFAZER 796 Ne',48300
185 F440 3td,48300
Micnjuco pooj LLSe LUlclui,48300
ASSIAIENEIAEEVAS Askadan,48300
7/14 0%,48300
76 113 95 60 00 229 2.22 55,48300
54 40 2,48300
crw9) FuRY Z 0.84 X15 [],48300
Co Icd An En,48300
1259 Grevthar (Afri}: Espere por R - J7s,48600
[J0} 02 0l 04 (Zed) ializa que ha inimigos desaparecidos,48600
13[4 Krastyue] (KaiSa) sialza que ha inimigos desaparecidos,48600
111402 0l 04 (Zedj eta a caminho,48600
13.1502 0l 04 (Zed) sinl que ha Mug05 desaparecidos,48600
13.[6 02 0l 04 (Zedj eta a caminto,48600
13.17 Aoned (Panchegnjecta enfurecidola)l,48600
Voce pEdiu desculpas a :ua Equipe:,48600
1334 pol capale (Nkeor) destruiv a primeira uel,48600
s,48600
Nivel 11 185 1.440 W 370,48600
1/2/2 96.873 pts Monstros epicos Eliminacoes Estruturas [,48600
ASSIEIENEIAECVAS Askadan,48600
76 113 95 30 60 VU 224 217 50,48600
0 54 40 15,48600
(829 FuRY 7 0.84 X 25 2[,48600
0/1664,48600
o 3 Sid Vn,48600
1J0J 02 0l 04 (Zed) giraliza que ha Mmgo5 desaparecidos,48900
1314 Krastymel (Kai Sa) sinaliza que ha inimigos desaparecidos,48900
13./402 0l 04 (Zed) eta caminto,48900
13/5 02 0l 04 (Zed) sinaliza que ha inimigos desaparecidos,48900
13./6 02 0l 04 (Zed) esta caminho,48900
1117 Aloned (Panthean) esta enfurecidola)l,48900
Voce pediu dexculpas a sua equipe;,48900
1JJ4polo capalot (Viktor) destruiu a prineira torrel,48900
1337 02 0[ 04 (Zed) esta caminho,48900
o,48900
Maestria bloqueada,48900
1/1/2 Nao habilitada,48900
ASSISTENGAIA DE BoraBoraBora,48900
76 113 95 30 60 100 219 212,48900
0 54 40 10,48900
cies) Kalunga % 0.84 X 25,48900
Co id Vn,48900
13/4 Krastymel (Kai Sa) sinaliza que ha inimigos desaparecidos,49200
13.1402 0l 04 (Zed) esta caminno,49200
13.15 02 0[ 04 (Zed) sinaliza que ha Mmgo5 desaparecidos,49200
13.16 02 0l 04 (Zed) esta caminho,49200
13.7 Alonied (Pantheon) €sta enfurecidola)l,49200
Voce pediu dexculpas a sua E quipe:,49200
13J4 polo; cipalor [ (iktor) destruiu a primeira torre!,49200
133J7 02 0l 04 (Zed) esta caminho,49200
13J9 Grevthar (Ahri) comprou Sentinch de Controle,49200
[Q] Orbe da Ilusao 5.6s,49200
95 de_Mana,49200
"Ahri lanca seu orbe e puxa de volta, causando 197 de Dano Magico na ida e 19",49200
Dano Verdadeiro na volta.,49200
Pressione [Shift] para mostrar mais infor,49200
Selecione ols) alvols),49200
76 113 95 30 60 IU 214 2.07 40,49200
0 54 40,49200
(0e89 Kalunga 7 0.84 X25,49200
Co 3 Sid V,49200
ASSISTENCIA DE BoraBoraBora,49500
25 100 2.09 2.02,49500
J 21 30,49500
logiteche 0.67 X0 1664/1664,49500
Co 3 Sid Aeea,49500
Loja de Itens dos Campeoes,49800
Clique para abrir 0 menu,49800
Voce somente pode comprar itens se estiver proximo(a) suficiente da Loja. Ela fica,49800
da Plataforma de Invocacao.,49800
76 113 30 60 100 204 1857 30,49800
logitech 0 7 0.84 X25 1664/1664 [[,49800
Co D7 Iaeann,49800
76 113 30 100 1659 1.52 25,50100
Ibetpetsky1 7 0.84 X 25 1664/1664,50100
Co Do Ten,50100
76 113 95 60 100 1.54 20,50400
kaspersky 7 0.84 X25 [],50400
1664/1664,50400
Co Did Tneaenann T,50400
Voce Pediu desculpas a :ua equipe;,50700
1334ppk capalt (Vitor) destruiva primeira torrel,50700
1337 02 0l 04 (Zed) eta caminto,50700
1339 Grevthar (Ahri) comprou Sertincla de Controle,50700
1405 02 0l 04 (Zed) TEutralizou polp HAb (ikior ! (Recompera,50700
borus: 127 ouro,50700
1407 02 0l 04 (Zed: Viktor R,50700
[407 02 0[ 04 (Zedj: Vikior R,50700
1408 Damage (Poppy) Esta caminho,50700
pode conjurar isto no momentol,50700
76 113 100,50700
0 54 0 40,50700
kOinoping 7 0.84 X 25 [],50700
Co Dot Aa T,50700
1334 Pols rapalot (Vitar) destruiv a primeira Forte',51000
1337 02 0l 04 (Zed) esta caminfo,51000
133J9 Grevthar (Afri) comprou Sertircla de Cortrole,51000
[405 02 0[ 04 (Zed) reutralizou pol capale (Yktor! (Recompera,51000
bonus: [27 de ouro),51000
1407 02 0l 04 (Zedj; YieorR,51000
1407 02 0l 04 (Zed; Yiktor R,51000
1408 Damage (Poppy) eta caminto,51000
141302 0l 04 (Zed: Hubris Precisa de J80 de ouro,51000
76 113 95 60 100 10,51000
noping 7 0.84 X 25 a[,51000
Co id Odc,51000
1337 02 0l 04 (Zed) 6. camitto,51300
1339 Grevthar (Afri)comprou Sertinela de Controle,51300
[40502 Ol 04 (Zed) reutraliow pol capale (Ykeor| (Recompema 80,51300
borus: [27 de ouro),51300
1407 02 0l 04 (Zed; Ykaor R,51300
"1407 02 0l 04 (Zed ""kor R",51300
[408 Damage (Poppy) Na & caminto,51300
141J02 0l 04 (Zedj; Hubris - Precisa de JBV de ouro,51300
1417 Damage (oppy) Eta caminho,51300
cies) FLRY 7 0.84 X 25,51300
1659/1664,51300
Co 7 Sid TEn Ln,51300
13J7 02 0l 04 (Zed eta a caminho,51600
1339 Grevthar (Afri) comprou Sertinela de Controle,51600
[405 U2 0l 04 (Zed) reutraliou pol capllt (Viktor! (RecompEra,51600
borius: 27 de ouro),51600
"1407 02 0l 04 (Zed; ""kaor R 1407 02 0l 04 (Zed: Ykor R Grevthar",51600
[408 Damage (Poppy) Eta camito,51600
1+1302 0l El Zedj: Hubris - Precira de J8D de ouro,51600
1417 Damage (oppy) eti caminho,51600
76 113 95 60 100,51600
(2e05 FuRY 7 0.84 X 25,51600
1645/1667,51600
Co 7 Sid Tnenan,51600
"1407 02 0l 04 (Zedj;: ""Kkaor R",51900
"[407 02 Ol 04 (Zed; ""kaor R Aloned",51900
[408 Damage (Poppy) Eta caminfo,51900
141302 0l 04 (Zed; Hubris Precisa SRude Ouro,51900
1417 Damage (Poppi) Eta caminfo,51900
[428 Krastyie] (Kai Sa) sinaliza para tEr cuidado 155,51900
1416 02 0l 04 (Zed) sialza que ha inimigos desaparecidos,51900
[429 MIREU BURDOL FAN (Aatrox) eta caminho,51900
28436,51900
143,51900
76 113 95 30 60 100,51900
42e9) Kalunga 7 0.84 X 25 0 0 0 0,51900
1320/1667 +2.5,51900
Co AdO Mnnean JLD Inn,51900
In,52200
[407 02 0l 04 (Zed; 'iaor R,52200
[408 Damage [ (Poppi= Eta caminfo,52200
[41J 02 0[ 04 (Zed; Hubris - Precisa JBV de ouro,52200
[4I7 Damage (Poppy) esta camino,52200
[428 Krastyuel (KarSa) la Para ter cuidado,52200
[428 02 0l 04 (Zed) sialza que ha inimigos desaparecidos,52200
1429 MIREU BURDOL FAN (Aatrox) eta caminbo,52200
1429 Krastymel (KaiSa}: KiaZic R,52200
1429 Krastyuel (Kai Sa}: KiaZic R,52200
76 113 95 100,52200
cie9) Kalunga 7 0.84 X 25,52200
1360/1667 +11.3,52200
Co 3 SSd a ULD Eon,52200
161,52500
76 113 95 30 60,52500
(219 IKalunga- Z 0.84 X25 801V1667 +12.9,52500
o 7 Sid Fnnenan Jld_ Tin,52500
ATORDOADO,52800
76,52800
196,52800
288,52800
141302 0l 04 (Zed}: Hubris Precisa JBV de ouro,52800
14.17 Damage (Poppy) esta caminto,52800
[428 Krastymel (Kai Sa} sinaliza para ter cuidado,52800
[428 02 0/ 04 (Zed) sinaliza que ha inimigos desaparecidos,52800
1429 MIREU BURDOL FAN (Aatrox) €ta caminho,52800
[429 Krastymel (KaiSa} Kha ZicR,52800
1429 Krastymel (KaiSa}: KJa Zic R,52800
14.42 Damage (Poppy) pede assistercia,52800
144302 0l 04 (Zed eta a camnito,52800
bode conjurar,52800
76 113 95 60 1.07,52800
{MB9 logitech ( 7 0.84 X 25,52800
337/1667 +6.4,52800
Cor 3 Sid Ien ULD Ln,52800
7 / 13,53100
[NLEZ EU BURDOL FAN odoriko,53100
94 0/6/2 91 3/3/4,53100
02 01 04 6 150 BoraBoraBora,53100
119 3/2/0 106 3/1/2,53100
Grettar polo capalot,53100
119 1/3/0 141 1/1/0,53100
1428 02 0l 04 (Zed) sinalza que ha Mngo5 desaparecidos,53100
1429 MIREU BURDOL FAN (Aatrox) esta a caminto,53100
1429 Krastymel (KaiSa}: Kia Zic R Krastymel VAS Askadan,53100
[429 Krastymel (KaiSa} KhaZix R,53100
1442 Damage (Poppy) pede assistercia 123 2/0/0 127 1/2/2,53100
144302 0l 04 (Zed) esta a caminho,53100
14.45 Aloned (Pantheon) esta implacavell,53100
144502 0l 04 (Zed) esta a caminho,53100
14.48 Damage (Poppy) e Mcand ako RoraBorBor - (Kha zi) Damage 6 400 Aloned,53100
22 1/2/3 25 5/0/2,53100
20,53100
VD,53100
AAMIA Nivel 4,53100
5/0/2 14.992 pts,53100
ARHTE POR Aloned,53100
76 113 95 30 60 100 1.09 1.02,53100
1:05,53100
logitechl Z 0.84 X 25 0/1667,53100
Co Iid V,53100
Gratis   Gratis Gratis Foco do Horizonte,53400
1200 850,53400
'2700,53400
Longo Alcance 400 300 250,53400
1445 -oned (Pamefepn) ciri implacavell,53400
144502 0l 04 (Zed) esta a caminho [4.48 Damage (Poppy) e Mcand ako RuraBorBar - (Kazi) ITEM INDISPONIVEL,53400
1449 King Spree de BorBorBor IKiaZix!,53400
[452 Damage (Poppy) Missao sentinel concluidal Tetpo - conclusao: Bom contra:,53400
1452 Malevolencia,53400
[452 Damage (Poppy) tem como ao YAJ Askadan - (REs Forcune),53400
[45402 01 04 (Zed) reutralizou BarBorBar (KhaZic! (Recompensa 1300,53400
borus: [92 de ouro),53400
85 de Poder de Habilidade,53400
COMPRADOS COM FREQUENCIA 15 de Aceleracao de Habilidade,53400
2850 3000 2600 3200 2900 3600 3100 2700 2800 Recebe 20 de Aceleracao de Habilidade da,53400
VENDER DESFAZER 428 Ne',53400
AANNA Nivel 4,53400
C,53400
ARHTE PoR Aloned:,53400
76 113 95 30 60 00 ;04,53400
54 40 ME,53400
42e9) kaspersky % 0.84 X 25,53400
0/1667,53400
Co id V Senee,53400
900,53700
75 2300 400 400,53700
Longo Alcance,53700
[44502 0l 04 (Zed) esta a caminto,53700
[448 Damage (Poppy) tem como alvo BarBorBar - (Khazi) 149 Killng Spree' Brborbon (iaZi) COLOCAR ITEM NA FILA,53700
[452 Damage (Foppy) Missao sentinela concluidal Tempo conciusao:,53700
1452 Bom contra:,53700
[452 Damage (Foppy) tem como alvo YAS Ackadan - (Jb; Forcune) Mascara Assustadora,53700
145402 0[ 04 (Zed) Teutralizov BoraBoraBora (Kja zix! (Recompensa,53700
borus: 192 de ouro} 900,53700
1456 02 0l 04 (Zed) sinalza que inimigo tem visao aqui,53700
30 de Poder de Habilidade,53700
200 de Vida,53700
COMPRADOS COM FREQUENCIA,53700
Loucura,53700
Para cada segundo em combare contra Campeoes,53700
2450 2600 2600 2800 2500 3600 2700 2300 2400 inimigos; causa 2% de dano adicional; com limite de,53700
6%6.,53700
VENDER DESFAZER 37,53700
A ` Nivel 4,53700
FDHTNBOR Aloned,53700
76 133 95 30 60 00,53700
55,53700
kogperplryg 7 0.84 X 25 7 ? 9 9,53700
Co 7id V,53700
50,54000
noping 7 0.84 X 25 [[,54000
76 133 95 30 60 0,54300
45,54300
"""ining 7 0.84 X 25 0/1667",54300
Co 7 Sid V Iee,54300
40,54600
(29 FuRY 7 0.84 X25 2[,54600
Co id V,54600
76 133 00,54900
35,54900
cies) Klreh 7 0.84 X25,54900
1667/1667,54900
Co c,54900
10 MTTTTTT,55200
2,55200
449 Killng Spree de RoraBoraBora (KhaZux)!,55200
14.52 Damage (FopPy) Missao sentinela concluidal Tempo concIusao:,55200
1452,55200
[452 Damage (Foppy) tem como alvo VAS Askadan - (Kits Fortune),55200
145402 0l 04 (Zed} Teutraliou BoraBoraBora (Kha Zo! (Recompenra,55200
borus: 192 Ouro ,55200
1456 02 0l 04 (Zed) siralza que inimigo tem visao aqui,55200
1523 MIREU BURDOL FAN (Aatrox) sinaliza que ha inimigos,55200
30,55200
Kalynga 7 0.84 X25 1667/1667,55200
Co Ado,55200
1449 Kilig Spree de darioriion (Kia Zi|,55500
14.52 Damage (Foppy) Misao da sentincla concluidal Tempo concIusao:,55500
[452 Damage (Poppy) tem como alvo YAJ Askadan - (Rlst Fortune),55500
145402 0l 04 (Zed) rcutralizou RoraBoraBora (Kha Zix)! (Rccompcnra,55500
bbrus: 192 de ouro,55500
1456 02 0l 04 (Zed) sirala que inimigo tem visao aqui,55500
25,55500
IKalunga 0.84 X25 1667/1667,55500
Co 5 Sid,55500
Nida,55800
+210 +140,55800
413,55800
206 413,55800
[452,55800
[452 Damage' (Poppi) temcomp alvo YAS Acladan- (i: Forcune),55800
145402 0l 04 (Zed) TEutralizou BorBorbar (Kazic| (Rccompema borus: [92 de ouro) 379 413,55800
1456 02 0l 04 (Zed) sializa que Wg0 tem visao aqui,55800
1523 MIREU BURDOL FAN (Aatrox) sializa que ha inimigos,55800
15J/ 02 0l l (Zedj: Hubris Pode comprar,55800
1532 02 0l 04 (Zed) siralza que - bningo tem visao aqui,55800
76 133 95 30 00,55800
5 20,55800
logitech 0 7 0.84 X25 1670/1670,55800
Co 7 Sid Eena Ot,55800
145402 0l 04 (Zed mEutralizov Zoriorion (KYjazix| (Recompena,56100
boruc: [92 duro ,56100
[456 02 Ol 04 (Zed) tiala que [ hnago tem visao aqui,56100
1523 MIREU BURDOL FAN (Aatrox) sialza que ha inimigos,56100
deraparecidos,56100
153/ 02 0l 04 (Zed: Hubris - Pode comprar,56100
[532 02 Ol 04 (Zed) sialza que - inimigo tem visao aqui,56100
1536 Krastyuel (KaiSa) sinalza que ha inimigos desaparecidos,56100
1539 02 0l 04 (Zed) comprou Scrtinela de Cortrole,56100
logitech 7 0.84 X 25 1670/1670,56100
Co 7 Sid Ana Son,56100
1456 02 0l 04 (Zed) sialza que binigo tem visao aqui 206 206,56400
[523 MIREU BURDOL FAN (Aatrox) sinaliza que ha inimigos,56400
deraparecidos 206,56400
15J/ 02 0l 04 (Zedj; Hubris Pode comprar,56400
[532 02 0l 04 (Zed) sialza que - inimgo tem visao aqui,56400
[539 02 0l 04 (Zed) comprou Sertinela de Cortrole,56400
15.40 MIREU BURDOL FAN (Aatrox) eta caminfo,56400
15.42 MIREU BURDOL FAN (Aatrox) tinaliza para tEr cuidado,56400
76 133 95 60 00,56400
42e9) kaspersky 7 0.84 X 25,56400
1652/1670,56400
Co Iid TnIeenn nc,56400
[456 02 0l 04 (Zed) siralza que binigo tem visao aqui,56700
15J/ 02 0l Zed: Hubris - Pode comprar,56700
[532 02 0l 04 (Zed) sialza que - inimigo tem visao aqui,56700
[536 Krastymel (KaiSa) sinalza que ha inimigos desaparecidos,56700
[539 02 Ol 04 (Zed) comprou Sertinela de Cortrole,56700
15.40 M IREU BURDOL FAN (Aatrox) eta caminfo,56700
15.42 M IREU BURDOL FAN (Aatrox) snali Para ter cuidado,56700
76 134 95 60 00,56700
CneS) kaspersky 0.84 X25,56700
1624/1670,56700
Co id TneaEa Set,56700
1523 MIREU BURDOL FAN (Aatrox) sinalza que ha inimigos,57000
15JI 02 0l 04 (et Hubris Pode comprar,57000
1532 02 0l 04 (Zedj tialia que inimigo tem visao aqui,57000
[5J6 Krastyuel (KaiSa) tinaliza que ha inimigos desaparecidos,57000
1539 02 0l 04 (Zed) comprou Sertinela de Cortrole,57000
15.40 MIREU BURDOL FAN (Aatrox) eta caminbo,57000
[5.42 MIREU BURDOL FAN (Aatrox) sinaliza para tEr cuidado,57000
15.49 Krastyuel (KaiSa) sinaliza que inimigo tem visao aqui,57000
79 134 00,57000
0 58 0 41,57000
noping 7 0.85 X25 1784/1784,57000
Co 3 Sid Teeena nes En,57000
15J/ 02 0l 04 (Zed} Hubris Pode comprar,57300
1532 02 0l 04 (Zed) siralia que inimigo tem visao aqui,57300
1536 Krastymel (KaiSa} sinalza quetu inimigos deraparecidos,57300
15.39 02 0l 04 (Zed) comprou Jertincla de Cortrole,57300
15.40 MIREU BURDOL FAN (Aatrox) €ta caminho,57300
15.42 MIREU BURDOL FAN (Aatrox) sinalza para ter cuidado,57300
15.49 Krastymel (KaiSa) sinaliza que inimigo tEm visao aqui,57300
15.55 Damage (Poppy) siraliza que ha inimigos deraparecidos,57300
15.56 Dange (Poppy) sinaliza para recuar,57300
79 135 100,57300
(noping 7 0.85 X25 1784/1784,57300
Co 5 Sid Aenena oe_,57300
15.32 02 0l 04 (Zed) sinaliza que Lungo Ten visao aqui,57600
1536 Krastymel (KaiSa) sinaliza que ha inimigos desaparecidos,57600
15.39 02 0l 04 (Zed) comprou Sertincha de Controle,57600
15.40 MIREU BURDOL FAN (Aatrox) esta caminho,57600
MIREU BURDOL FAN (Aatrox) sinaliza para ter cuidado,57600
5.49 Krastymel (Kaisa) siraliza que inimigo tem visao aqui,57600
15.55 Damage (Poppy) {inalza que ha inimigos desaparecidos,57600
[5.56 Damage (Poppy) sinaliza para recuar,57600
6n0 02 01 04 (Zed) esta caminho,57600
4.9,57600
79 135 60 100,57600
crw9) FLRY 7 0.85 X25,57600
1784/1784,57600
Co 7 Sid AEee At,57600
IU,57900
